timestamp,latitude,longitude,temperature,humidity,precipitation,rain,wind_speed,weather_code,pm25,pm10,no2,o3,traffic_speed,complaints,outage_count,affected_customers,outage_duration_min
2026-09-14 22:00:00,26.889278,75.83149,26.9,84,0.0,0.0,7.3,1,67.210855203965,127.42171094413742,17.672898484303275,33.531441602975946,30.857110622576453,18,2,158,47.26629043814074
2026-09-14 23:00:00,26.889278,75.83149,26.7,85,0.0,0.0,6.3,3,43.37255912163505,65.82131237256269,22.626081237417377,34.81542018135603,42.38272586447767,12,0,0,12.659104105260408
2026-09-15 00:00:00,26.889278,75.83149,26.1,88,0.0,0.0,5.2,3,58.912354954025176,99.90021880801758,31.250613915498725,47.10288385412489,56.03605586140926,9,4,380,35.369631476428765
2026-09-15 01:00:00,26.889278,75.83149,25.8,90,0.0,0.0,4.4,2,54.29525438110775,91.2734179445337,35.81080037248574,36.788085041269866,54.905045139612255,11,2,174,36.34934222190185
2026-09-15 02:00:00,26.889278,75.83149,25.7,88,0.1,0.1,5.0,51,45.04951277924428,70.03134693185804,36.73842417459107,48.0169005868577,58.3450270805382,13,3,72,47.29956403616474
2026-09-15 03:00:00,26.889278,75.83149,25.4,90,0.0,0.0,5.2,1,72.84321582077018,126.67324604955712,13.88644786135779,24.88235757162988,53.892947980309565,9,1,56,14.746273820857624
2026-09-15 04:00:00,26.889278,75.83149,25.0,93,0.0,0.0,4.9,0,54.77843234493287,102.56421404619358,28.81411711613592,38.62466784632276,48.34600756196109,13,1,91,57.427006182761176
2026-09-15 05:00:00,26.889278,75.83149,24.5,97,0.0,0.0,5.5,0,48.7674686665123,76.77094479242314,29.98569328546161,30.509138766488324,47.24865175259535,13,1,50,38.20445636642765
2026-09-15 06:00:00,26.889278,75.83149,24.5,96,0.0,0.0,3.6,0,53.00725826195908,105.8706320809091,25.970712347480745,25.77068304070925,54.85101145691818,10,0,0,38.99870820042405
2026-09-15 07:00:00,26.889278,75.83149,25.4,90,0.0,0.0,5.2,1,57.98420276142018,92.77479063880888,26.11566287407113,42.3809568810839,48.25240577757744,11,1,70,28.979303640016603
2026-09-15 08:00:00,26.889278,75.83149,26.9,80,0.0,0.0,7.2,1,35.728035341215474,69.6789512934474,20.57270129929315,29.85026423689965,33.623287049659865,10,0,0,43.070335321952655
2026-09-15 09:00:00,26.889278,75.83149,28.5,71,0.0,0.0,9.1,1,44.41069218827647,67.04463636031632,26.366421119362144,34.828106825401974,46.16910861825232,12,1,97,35.719310754246585
2026-09-15 10:00:00,26.889278,75.83149,29.6,68,0.3,0.3,10.0,51,36.92294126785833,64.80585509498586,9.902598982015204,35.53766548316363,31.18762643284599,12,0,0,56.13472916159699
2026-09-15 11:00:00,26.889278,75.83149,30.8,62,0.1,0.1,10.0,51,28.467182298543914,43.57635547090564,39.78194076387275,11.952492070373475,50.36816310100064,10,2,120,14.377586279045772
2026-09-15 12:00:00,26.889278,75.83149,30.9,64,0.3,0.3,7.4,51,64.48765492584161,106.21768601521975,30.918928569970152,46.916147606000585,45.95192613595329,12,1,30,40.63318744835762
2026-09-15 13:00:00,26.889278,75.83149,30.9,64,0.2,0.2,8.5,51,70.86656209605201,134.84596942002253,41.35760265674541,43.29106364284259,43.15296932793895,13,0,0,43.1276852256614
2026-09-15 14:00:00,26.889278,75.83149,31.2,63,0.1,0.1,8.2,51,68.67562224349335,123.94464416091374,22.576085760587013,41.97600462930489,46.516099153696246,9,1,20,33.204414084553626
2026-09-15 15:00:00,26.889278,75.83149,31.4,61,0.0,0.0,8.2,1,33.3344466349549,64.84483243052532,15.11995830317852,36.70604721788669,33.054043572289075,16,3,195,28.930012650394307
2026-09-15 16:00:00,26.889278,75.83149,31.0,62,0.0,0.0,6.2,1,59.82460452955236,104.34741279919754,44.0024360505788,53.83728076633175,41.522599713119305,14,0,0,29.55564081546939
2026-09-15 17:00:00,26.889278,75.83149,29.8,67,0.1,0.1,8.5,51,62.44952377925768,97.07395833291451,11.45628210181967,43.21090343043847,40.41891130576819,13,1,55,38.61958904051742
2026-09-15 18:00:00,26.889278,75.83149,29.0,71,0.3,0.3,5.2,51,45.59148397774639,70.13771976586845,19.168613236099365,29.41307225350686,44.25561833735306,11,1,73,10.850616485289413
2026-09-15 19:00:00,26.889278,75.83149,28.5,76,0.0,0.0,1.9,1,64.92614563472036,114.55832524890572,35.5028528308283,43.95953265650327,43.59945939567666,7,0,0,49.475224415948446
2026-09-15 20:00:00,26.889278,75.83149,28.1,81,0.0,0.0,3.1,1,41.325767905175326,80.96786201237829,40.8637901707854,51.57182622399956,46.31132027539572,14,3,60,27.79802198456224
2026-09-15 21:00:00,26.889278,75.83149,27.7,84,0.0,0.0,2.5,0,41.83494645280894,83.36770753408675,23.61548535772964,39.02898393190604,46.6393963842325,19,0,0,36.91704046050174
2026-09-15 22:00:00,26.889278,75.83149,27.3,84,0.0,0.0,5.2,0,44.7776154257254,83.99278220654423,27.531877766172283,39.5312262734905,35.3519895393238,10,0,0,40.50653400182101
2026-09-15 23:00:00,26.889278,75.83149,27.8,79,0.0,0.0,8.0,0,46.14397874152318,70.82708750754551,27.117107893368843,44.73374093305897,36.45487632175973,16,0,0,27.112919190305647
2026-09-16 00:00:00,26.889278,75.83149,27.3,79,0.0,0.0,7.8,0,42.642627090384046,67.68480990118246,33.66627907706641,47.77146503016804,52.92633612407863,12,2,118,33.03442389501506
2026-09-16 01:00:00,26.889278,75.83149,27.0,80,0.0,0.0,8.6,0,66.66789195812582,121.0953654514064,21.99952735944649,44.72957929370432,39.12158288027386,12,0,0,5.0
2026-09-16 02:00:00,26.889278,75.83149,26.6,81,0.0,0.0,7.9,0,41.88775608843324,75.1552833923396,34.249511493797954,36.79318440448979,43.86363631150006,9,3,120,45.98185410999608
2026-09-16 03:00:00,26.889278,75.83149,26.3,82,0.0,0.0,8.5,0,49.27354522912883,96.34146490567343,36.63250278741778,46.796029323319765,50.63558097095182,5,1,66,51.20103500483247
2026-09-16 04:00:00,26.889278,75.83149,25.9,84,0.0,0.0,8.1,0,47.17265530883482,82.13454273430098,28.50060325173513,38.07390050225448,42.708814728219366,13,0,0,9.485096720918698
2026-09-16 05:00:00,26.889278,75.83149,26.0,83,0.0,0.0,7.3,0,81.754408663508,133.93168197547098,30.14113429591204,37.52601467541664,60.20576431737543,14,1,72,28.902606849556072
2026-09-16 06:00:00,26.889278,75.83149,25.7,85,0.0,0.0,6.5,0,43.99540086226392,68.63347634160958,48.251757933061015,52.32853297480278,38.60967490712327,15,0,0,16.55195932638778
2026-09-16 07:00:00,26.889278,75.83149,26.6,81,0.0,0.0,6.5,0,60.68863408591968,113.85192051849285,31.946113058788328,36.98161503993449,40.75243691934802,11,0,0,32.33389517768891
2026-09-16 08:00:00,26.889278,75.83149,28.1,74,0.0,0.0,7.8,0,77.08164254872993,150.5660521019661,26.02850439839012,31.94585387506056,30.88921105799129,12,0,0,44.72954502081441
2026-09-16 09:00:00,26.889278,75.83149,29.6,68,0.0,0.0,8.1,0,40.528492516293625,75.5557629814174,38.30416341926352,45.52169748163293,50.90087991887344,10,2,152,49.80963348884938
2026-09-16 10:00:00,26.889278,75.83149,31.0,62,0.0,0.0,7.6,0,44.822023567926486,70.84689618315889,39.36580058424968,30.89725409746011,42.29916170924547,10,0,0,51.82779784140273
2026-09-16 11:00:00,26.889278,75.83149,32.8,54,0.1,0.1,6.0,51,50.12411842707046,90.65420222813673,23.707644790748347,51.5173020137769,48.81833763263971,17,1,60,55.65815737038319
2026-09-16 12:00:00,26.889278,75.83149,33.3,52,0.2,0.2,5.2,51,37.2340962319713,72.59269672746491,21.505169009868887,41.06222834321823,47.60797925194157,10,0,0,33.66380832316651
2026-09-16 13:00:00,26.889278,75.83149,33.5,52,0.1,0.1,4.3,51,69.03834689437143,120.06174026921332,41.35350419215799,50.33518242247922,61.58886227796334,13,1,82,18.79562056899841
2026-09-16 14:00:00,26.889278,75.83149,33.7,51,0.0,0.0,5.2,2,49.173172475019975,74.72070276900675,39.47903347175863,40.21292274953706,48.88960678321616,11,2,88,33.28114549538047
2026-09-16 15:00:00,26.889278,75.83149,33.7,50,0.0,0.0,5.3,3,67.72405076303112,110.77930339103384,40.30177191675159,29.96103151737629,42.13946999778536,8,1,94,44.49901253455364
2026-09-16 16:00:00,26.889278,75.83149,33.0,51,0.0,0.0,5.6,3,61.41262487786669,112.33228062412748,43.06694316641509,11.7698851673115,41.834440370434976,11,2,114,16.59110328618714
2026-09-16 17:00:00,26.889278,75.83149,32.8,51,0.2,0.2,5.4,51,53.611487220117326,83.78749831487495,20.225385972538184,30.815515286068013,49.592595336829824,5,0,0,61.90205430172363
2026-09-16 18:00:00,26.889278,75.83149,31.0,63,0.2,0.2,7.7,51,64.97479850773409,108.83067696086556,16.28026438999934,51.29518687571584,30.701223782404387,12,0,0,50.468328081405126
2026-09-16 19:00:00,26.889278,75.83149,30.3,64,0.1,0.1,8.3,51,50.480936240982494,100.45835033247424,37.827580280211656,35.103533952592294,41.00836150096568,6,1,53,32.90149247353007
2026-09-16 20:00:00,26.889278,75.83149,29.8,64,0.0,0.0,6.7,0,67.73283512520187,106.012935780124,37.35677039677359,48.69145710494524,34.266952987599375,15,2,72,24.33692104383138
2026-09-16 21:00:00,26.889278,75.83149,29.4,65,0.0,0.0,8.1,0,39.064221062535935,67.12000702962573,30.99354814722584,50.73224916038788,38.255201322755006,16,1,62,24.96318378331036
2026-09-16 22:00:00,26.889278,75.83149,28.8,68,0.0,0.0,8.3,1,45.94586584382477,83.82620704434406,35.609629870129794,23.22694553037796,53.39951125001211,13,1,78,36.11309320700233
2026-09-16 23:00:00,26.889278,75.83149,28.4,71,0.0,0.0,9.2,1,69.56718154124192,111.73394386061906,23.48073041671961,35.586175998485004,38.63876886243266,14,1,70,31.558960959044715
2026-09-17 00:00:00,26.889278,75.83149,27.9,72,0.0,0.0,10.8,1,29.61190715448821,56.40483274932735,21.38577580237029,38.42828811832565,41.8506026377422,7,2,146,49.25754132923937
2026-09-17 01:00:00,26.889278,75.83149,27.5,73,0.0,0.0,11.3,2,60.71582240616649,96.30404286775456,28.79441353440172,54.245999954547656,50.87300159669154,11,0,0,29.855362575460564
2026-09-17 02:00:00,26.889278,75.83149,27.3,74,0.0,0.0,11.0,1,49.99958131494628,89.9575189170576,33.103887118113754,55.59620876424556,34.2314663178155,10,0,0,42.582527159172365
2026-09-17 03:00:00,26.889278,75.83149,26.8,76,0.0,0.0,10.3,0,48.37101639016216,73.46433625749387,34.68983036113457,32.50069020802839,45.82030361156045,12,0,0,34.56612673737695
2026-09-17 04:00:00,26.889278,75.83149,26.5,78,0.0,0.0,9.1,0,46.54008448168041,93.07288872758302,28.76493785148257,46.41131848655176,36.61124107662468,11,0,0,39.04504036095607
2026-09-17 05:00:00,26.889278,75.83149,26.6,77,0.0,0.0,11.6,0,70.48913112922972,124.31139752081847,34.564171467365455,43.16065828713262,46.39799433290657,6,1,89,31.54915346605426
2026-09-17 06:00:00,26.889278,75.83149,26.4,78,0.0,0.0,8.5,2,36.54518840303428,59.18242723606088,39.5289413384473,28.74576182679728,41.849887470480425,11,0,0,45.61573311874431
2026-09-17 07:00:00,26.889278,75.83149,27.2,75,0.0,0.0,7.0,2,65.0221960539776,101.93113375323662,33.58304968796755,50.81106325627092,52.07385363861768,12,1,68,45.83810120435116
2026-09-17 08:00:00,26.889278,75.83149,28.2,69,0.0,0.0,7.7,3,60.72584241813439,92.32237201453664,25.71247868270453,56.822513832146456,44.42374589981733,21,1,48,41.898935387332166
2026-09-17 09:00:00,26.889278,75.83149,29.6,61,0.0,0.0,5.8,3,49.84287139716839,81.41473961346571,43.390367560304966,29.270647607214208,48.29605367359397,13,0,0,44.11271490724256
2026-09-17 10:00:00,26.889278,75.83149,29.9,58,0.0,0.0,5.0,3,53.93515824887805,103.61861195251132,20.214744494404364,46.34126342518846,55.10660421224151,10,3,123,20.83446833685421
2026-09-17 11:00:00,26.889278,75.83149,32.7,44,0.0,0.0,2.5,0,63.48381888704804,103.11132432132098,31.32698442516713,32.85203051980915,44.483688519741634,6,1,45,39.84868644363469
2026-09-17 12:00:00,26.889278,75.83149,33.7,42,0.0,0.0,4.9,1,47.82600995694261,94.20489397592674,45.1227251330084,50.440309170527,54.39346521031365,7,0,0,53.738026512313
2026-09-17 13:00:00,26.889278,75.83149,33.8,43,0.1,0.1,4.1,51,35.94034436421869,71.74358773400498,49.594503948608576,50.78841640714927,49.54375965300029,11,3,204,43.37106850529246
2026-09-17 14:00:00,26.889278,75.83149,32.1,47,0.0,0.0,4.1,3,58.38421833878027,104.33572618565918,42.772851064657786,36.26923784641525,51.529905431299866,14,1,90,19.53923745797715
2026-09-17 15:00:00,26.889278,75.83149,25.2,90,2.9,2.9,2.1,63,21.639914487545543,33.72303261755477,26.23908568962973,37.93467642431774,25.51800050428141,22,5,340,63.25350235526373
2026-09-17 16:00:00,26.889278,75.83149,25.2,91,1.8,1.8,1.5,61,35.6430430973282,59.53390921993938,15.41428663324812,55.87030750510476,37.56506828222693,18,5,195,58.62466907509563
2026-09-17 17:00:00,26.889278,75.83149,24.4,91,1.9,1.9,5.8,61,40.43001102420443,74.87472557461805,25.878723514172115,37.76707759516617,36.62545570106536,21,5,410,42.63900724652537
2026-09-17 18:00:00,26.889278,75.83149,23.9,93,1.0,1.0,3.0,55,55.84709142301594,94.19008988893268,29.37599189133231,50.42381733234892,45.29066249544932,15,5,400,24.62593204914971
2026-09-17 19:00:00,26.889278,75.83149,23.9,96,1.2,1.2,5.3,55,67.1999951948233,122.6497699212184,30.773422451086564,22.213636551369824,46.98165597169344,17,3,204,42.258531973452094
2026-09-17 20:00:00,26.889278,75.83149,23.6,92,1.8,1.8,8.2,61,44.7106581316107,82.49896656875757,21.62646936328637,24.84816646770921,43.182140220086886,20,3,270,41.88751388048446
2026-09-17 21:00:00,26.889278,75.83149,23.3,91,0.0,0.0,7.4,0,56.3814983066413,89.34525027722357,25.611518610333555,50.29008295216405,49.51931137467908,13,1,20,34.785664529150466
2026-09-17 22:00:00,26.889278,75.83149,23.0,93,0.0,0.0,2.6,0,64.83407842680381,106.78924708666428,31.63971667378183,42.00615423394442,41.40949615720656,8,0,0,11.128930287555676
2026-09-17 23:00:00,26.889278,75.83149,22.9,88,0.0,0.0,4.4,3,58.4291400106215,106.81564036258304,30.40073017495052,36.47904627314137,41.847124751419706,9,3,210,43.47051593804234
2026-09-18 00:00:00,26.889278,75.83149,23.0,89,0.0,0.0,4.2,3,34.70575517894313,60.92646534785218,40.34592611497315,28.35338521743416,48.64262808803237,8,1,75,25.480924470599646
2026-09-18 01:00:00,26.889278,75.83149,22.8,89,0.0,0.0,7.2,0,47.76592157730323,83.73265906454715,34.56196610917853,41.494581071995626,37.11665231514338,14,0,0,49.93628355022034
2026-09-18 02:00:00,26.889278,75.83149,22.1,94,0.0,0.0,6.0,0,40.12386208444353,62.607372993155685,34.73203283856432,25.853168319880627,42.788953049328086,14,3,153,30.846517403054328
2026-09-18 03:00:00,26.889278,75.83149,21.8,95,0.0,0.0,5.2,1,63.35937281608872,123.65345027534131,25.615246820427497,37.54026713003242,44.41651369046408,14,0,0,34.61916430423269
2026-09-18 04:00:00,26.889278,75.83149,21.7,96,0.0,0.0,2.1,0,70.28051794575936,106.4469818009268,30.58029230318976,45.77745465457995,48.36433742703045,12,1,48,32.40447681954623
2026-09-18 05:00:00,26.889278,75.83149,23.1,93,0.0,0.0,3.6,0,59.27450280906212,111.17369427519932,14.276985159036888,36.26034046874008,49.147197315952965,11,1,68,24.67760464849591
2026-09-18 06:00:00,26.889278,75.83149,22.4,95,0.0,0.0,2.6,0,42.621532854474,70.15075199011387,26.653971746183345,23.189236497124185,37.02802929390505,14,1,64,72.0841919340899
2026-09-18 07:00:00,26.889278,75.83149,23.6,89,0.0,0.0,2.2,0,64.61395180518619,121.8042817077707,17.12970564897137,22.14922173505465,49.73977530716866,20,0,0,27.56200732989073
2026-09-18 08:00:00,26.889278,75.83149,25.6,78,0.0,0.0,1.0,2,43.43732253162695,71.96073828761025,31.12155040392061,34.28482455908443,31.83940544964047,16,0,0,50.3528228369849
2026-09-18 09:00:00,26.889278,75.83149,26.8,72,0.0,0.0,3.6,3,58.03993954525668,110.39727974690824,34.397400808454535,16.313143232463183,40.63292770928087,7,2,118,18.59556580904908
2026-09-18 10:00:00,26.889278,75.83149,28.3,62,0.0,0.0,4.0,3,40.60163602436717,73.46929637840823,30.967812202455235,46.69036617358797,51.54635782830898,9,0,0,40.58197086639741
2026-09-18 11:00:00,26.889278,75.83149,30.0,49,0.0,0.0,2.4,3,38.35458573169137,75.99226587121424,42.20626724086513,31.620202594893684,43.02680668858999,10,1,37,42.18308245897754
2026-09-18 12:00:00,26.889278,75.83149,30.8,46,0.1,0.1,5.6,51,37.346679954553,69.3786782870351,24.51209513567773,32.40111758143432,47.578166166423536,10,2,40,35.637345343528054
2026-09-18 13:00:00,26.889278,75.83149,30.1,50,0.1,0.1,8.9,51,54.40737427071926,106.01992021363014,29.18739528514397,35.04980691697686,62.08362804894668,12,0,0,27.4349292054064
2026-09-18 14:00:00,26.889278,75.83149,30.0,52,0.0,0.0,7.9,3,47.05780630222203,78.8766418170118,25.49613514599943,30.92093152102984,43.61596398672252,12,2,132,31.05017146079054
2026-09-18 15:00:00,26.889278,75.83149,29.8,53,0.0,0.0,7.0,3,60.23714533045757,111.50140524773026,27.36846451030856,52.02645807698784,43.79564589867168,11,4,340,28.9506574704032
2026-09-18 16:00:00,26.889278,75.83149,29.6,53,0.0,0.0,6.5,1,39.40791104705215,72.64963707312496,40.59746693807527,32.00288634119434,30.46627442734613,13,0,0,71.03039422753184
2026-09-18 17:00:00,26.889278,75.83149,28.3,61,0.0,0.0,4.1,1,60.88306217324819,97.61041371483752,18.84436135772464,26.454394152141496,47.428072374062175,11,2,140,34.660953658327706
2026-09-18 18:00:00,26.889278,75.83149,27.5,69,0.0,0.0,1.0,0,47.56922769872202,89.54721363241204,43.25428921026928,49.34806668464262,55.04554727067951,14,1,82,42.87333167995926
2026-09-18 19:00:00,26.889278,75.83149,27.0,69,0.0,0.0,1.9,0,70.03102670105976,124.07905714399972,40.91033996067982,31.59542486723533,46.49863541811002,14,1,23,61.7243763563805
2026-09-18 20:00:00,26.889278,75.83149,26.4,73,0.0,0.0,2.7,0,67.23685035913618,131.68475351136448,34.71871287261677,53.66791488533853,45.67315171497912,12,1,20,21.85521998038728
2026-09-18 21:00:00,26.889278,75.83149,26.1,75,0.0,0.0,1.7,0,52.4049012548813,91.98734196217583,27.16404700427632,45.98321289288605,65.0,13,0,0,35.56490349751907
2026-09-18 22:00:00,26.889278,75.83149,25.6,77,0.0,0.0,3.3,0,56.29936898369297,108.9060683024164,31.918167042872145,34.413682521872914,46.25136664558986,7,0,0,30.96220802477917
2026-09-18 23:00:00,26.889278,75.83149,26.3,74,0.0,0.0,4.8,0,57.92319446500792,95.8576184504914,26.767285500199268,39.79755199793714,46.23557670743599,14,2,148,33.70792331774954
2026-09-19 00:00:00,26.889278,75.83149,25.3,79,0.0,0.0,4.6,0,60.56508225480125,101.5214117273238,41.80983042538133,28.54263629189976,45.87639489144531,18,1,22,32.31482049323772
2026-09-19 01:00:00,26.889278,75.83149,24.9,82,0.0,0.0,4.5,0,51.709277360908224,91.94541997213356,20.9111793602259,27.512451741392265,38.01689773843162,10,0,0,24.021843715546744
2026-09-19 02:00:00,26.889278,75.83149,24.6,84,0.0,0.0,5.0,0,68.14777426844827,104.63798046030333,22.12694686924433,50.0623832568435,50.411249142519424,14,1,29,37.93115427494949
2026-09-19 03:00:00,26.889278,75.83149,24.3,85,0.0,0.0,4.8,0,48.89860690210787,84.03739006993246,30.28720115682273,35.330425733752264,54.14952027051768,13,1,93,19.06050833875848
2026-09-19 04:00:00,26.889278,75.83149,24.0,87,0.0,0.0,4.3,0,31.89838201894953,62.0716724564526,9.85575843244668,37.20906035147316,52.76119552267849,10,1,53,49.83324105963527
2026-09-19 05:00:00,26.889278,75.83149,23.9,89,0.0,0.0,2.9,0,57.956322462485545,106.00489552929352,41.79064047536237,34.12208129242957,51.02600474134447,9,3,222,44.34964709981906
2026-09-19 06:00:00,26.889278,75.83149,23.6,89,0.0,0.0,4.8,0,53.69930040216803,105.65558742738617,27.392807474287867,40.28059915759891,39.94814316099127,12,2,102,27.598057754539763
2026-09-19 07:00:00,26.889278,75.83149,25.1,82,0.0,0.0,5.2,0,64.98902799775142,127.40961556285386,36.08051910024693,36.15254656677013,41.83214659999699,12,2,138,28.325250179392107
2026-09-19 08:00:00,26.889278,75.83149,27.6,68,0.0,0.0,4.4,0,62.15195724056911,96.4468549842663,31.40431118370789,39.729588308219526,64.85220996805623,11,1,26,39.1326584352238
2026-09-19 09:00:00,26.889278,75.83149,29.4,55,0.0,0.0,4.7,0,56.55383069834463,92.0982649080194,15.79842688844326,39.764868174457135,36.4749722238916,6,1,27,23.021820265907262
2026-09-19 10:00:00,26.889278,75.83149,30.7,50,0.0,0.0,4.9,0,56.28743671745907,105.21723118106118,30.336148803833403,52.654600695473874,35.40570465122258,10,0,0,62.17970186202307
2026-09-19 11:00:00,26.889278,75.83149,32.0,46,0.0,0.0,5.2,0,56.5205941996846,97.3777061963357,33.370172247997886,34.594197008282045,44.82985605222238,13,3,228,40.36888593037653
2026-09-19 12:00:00,26.889278,75.83149,32.5,42,0.0,0.0,6.2,0,47.08873864134692,89.27769319522211,20.412722833200093,38.47888133243863,34.57613034525653,15,0,0,40.898947270755166
2026-09-19 13:00:00,26.889278,75.83149,33.0,40,0.0,0.0,6.8,1,40.390694957401934,70.27643528677616,21.83864896179452,40.81895868579353,36.4428983283432,11,0,0,45.22167620535929
2026-09-19 14:00:00,26.889278,75.83149,33.3,38,0.0,0.0,6.5,1,45.148954430567024,72.12150169458813,21.48118360964723,30.26688335404321,34.78491882693373,10,1,91,26.308050888948948
2026-09-19 15:00:00,26.889278,75.83149,33.3,35,0.0,0.0,9.1,0,53.904114214620485,88.54070477706395,36.22289345960491,44.55057730935186,36.83359415011031,10,1,73,51.3351497267716
2026-09-19 16:00:00,26.889278,75.83149,32.8,35,0.1,0.1,9.8,51,27.01565000913674,48.07028722591494,19.8667710039077,38.505591793743314,43.01806705615317,11,3,258,37.71800049323196
2026-09-19 17:00:00,26.889278,75.83149,32.0,39,0.0,0.0,8.5,0,49.77134642205899,96.77240828382882,22.63493077115259,33.91567241460481,50.11629355825807,10,0,0,49.25218206498248
2026-09-19 18:00:00,26.889278,75.83149,29.8,51,0.0,0.0,9.6,0,43.21667372684374,65.30726767004397,29.26573396983942,31.88995430999349,45.93893422502126,8,2,54,32.03070310147504
2026-09-19 19:00:00,26.889278,75.83149,28.9,55,0.0,0.0,7.0,0,53.94191349278957,94.67163185112574,30.917509202072253,38.75562336446912,50.37036209772536,9,4,212,54.75917340096778
2026-09-19 20:00:00,26.889278,75.83149,27.6,62,0.0,0.0,7.4,0,45.2386730708503,80.47700860264841,25.08431743911598,41.79690350206488,42.1824401150929,18,2,108,41.02015440537185
2026-09-19 21:00:00,26.889278,75.83149,26.5,69,0.0,0.0,6.4,0,55.74747927584427,109.07842428196824,42.51666575479606,43.79955012095409,26.26006156055155,16,0,0,67.73760536265631
2026-09-19 22:00:00,26.889278,75.83149,26.0,72,0.0,0.0,5.1,0,52.26213931502117,79.7748842755374,42.89195584967388,46.82202443293297,39.48641329604544,11,0,0,29.45717574766655
2026-09-19 23:00:00,26.889278,75.83149,25.9,76,0.0,0.0,5.5,0,70.55291999757715,119.97045411874952,19.741782127482047,36.54445802009784,32.821580538818786,14,1,65,38.06824094136118
2026-09-20 00:00:00,26.889278,75.83149,25.2,80,0.0,0.0,2.5,0,50.88105660661324,94.412052768289,44.37815108296033,53.05008175402809,46.53193788016193,10,1,35,19.52635629694764
2026-09-20 01:00:00,26.889278,75.83149,24.9,81,0.0,0.0,2.0,0,52.07763512945606,83.41172351796145,33.66220443133902,40.90085084239562,48.531539829704165,14,1,87,27.060526436806704
2026-09-20 02:00:00,26.889278,75.83149,24.6,81,0.0,0.0,1.0,0,55.30895400784007,101.33164342099032,35.25773048120283,50.697422172003805,40.632309940862775,10,3,168,44.28029821771858
2026-09-20 03:00:00,26.889278,75.83149,24.1,82,0.0,0.0,1.8,0,33.185373467144615,54.02367525045552,36.20319533570846,36.6707935753054,43.82657079939494,9,1,73,51.93986656309251
2026-09-20 04:00:00,26.889278,75.83149,23.7,83,0.0,0.0,3.2,0,42.13383429132024,74.36267979845456,18.784374730825185,51.05624969299252,49.131800011298594,13,0,0,79.47515527581083
2026-09-20 05:00:00,26.889278,75.83149,24.8,80,0.0,0.0,4.1,0,72.2348590766691,128.2446672276802,19.7074790051973,40.57672308669217,53.11683536764461,9,5,370,33.55056640065169
2026-09-20 06:00:00,26.889278,75.83149,24.1,83,0.0,0.0,4.4,0,61.1979598823286,95.04840709940648,33.76276454362175,32.811964911780386,39.62760870806091,10,2,134,21.001798885316035
2026-09-20 07:00:00,26.889278,75.83149,25.5,76,0.0,0.0,4.4,0,56.01135695623786,99.2888686153805,24.081678550618552,35.969181440513,51.3089184988079,12,1,26,46.29988640565862
2026-09-20 08:00:00,26.889278,75.83149,28.0,66,0.0,0.0,3.2,0,67.97847018546055,118.76539199056924,52.16408844380701,42.31206846357274,41.3646717700713,12,2,186,18.08259169248041
2026-09-20 09:00:00,26.889278,75.83149,29.9,55,0.0,0.0,4.2,0,52.83707158324868,84.91450419165571,26.29635558168888,23.70635017760677,50.941662317763615,8,2,52,43.46416082040105
2026-09-20 10:00:00,26.889278,75.83149,31.2,50,0.0,0.0,5.9,0,52.01017618191997,78.38026118342056,37.4863667107644,42.26090161153324,26.198717865601708,13,0,0,27.466164257088145
2026-09-20 11:00:00,26.889278,75.83149,33.1,41,0.0,0.0,7.8,0,51.368013011234254,97.2363195979224,22.07241255980778,20.442589634278715,41.84188349169354,14,1,42,38.1739245557059
2026-09-20 12:00:00,26.889278,75.83149,33.1,42,0.1,0.1,7.9,51,32.88888511933972,56.82985896198742,47.288826709171474,41.891807658665336,46.8605008576438,14,2,76,52.36569153247001
2026-09-20 13:00:00,26.889278,75.83149,33.2,43,0.0,0.0,6.3,0,66.26900804047303,115.75461783245564,45.03638856935729,31.79726146154026,35.975826218013694,17,1,38,33.33899856378956
2026-09-20 14:00:00,26.889278,75.83149,29.8,54,0.5,0.5,13.7,53,48.72986455352043,82.13386946602327,17.86257713786415,27.824273138269632,24.56764581926841,8,2,110,53.99318626492932
2026-09-20 15:00:00,26.889278,75.83149,29.6,54,0.5,0.5,5.6,53,49.87069852295544,83.87492279139946,32.80528911400664,34.34231577344831,33.77408035793362,18,1,48,53.09737822928723
2026-09-20 16:00:00,26.889278,75.83149,30.5,51,0.0,0.0,5.4,0,50.989288945471785,90.95646705505172,30.67905826509861,52.6692526610456,42.8252276665665,10,0,0,7.03502707536358
2026-09-20 17:00:00,26.889278,75.83149,30.8,51,0.0,0.0,6.5,0,47.38042107543084,84.19348101776583,42.4264030323295,56.83494328520929,47.779987407311886,11,2,42,21.47598880946641
2026-09-20 18:00:00,26.889278,75.83149,29.2,61,0.0,0.0,8.7,0,27.89078019533585,46.81127966913259,10.50913567051488,36.45958492083543,49.01427364168677,15,0,0,11.572897079067925
2026-09-20 19:00:00,26.889278,75.83149,28.2,68,0.0,0.0,8.5,0,56.81361466776776,101.7338900027321,27.269437534503307,54.314961536170976,44.584202598802285,8,0,0,65.02605653795203
2026-09-20 20:00:00,26.889278,75.83149,27.4,71,0.0,0.0,9.4,0,81.17220175293122,136.36111010914692,36.94656685853599,43.15042851871097,34.07225480935003,10,0,0,33.4191211184401
